Proposal ID,Snapshot ID,Author,Type,Title,Started,Ended,Threshold,Status,Forum Topic,Total VP,MANA VP,LAND VP,NAMES VP,DELEGATED VP,Votes
90e4fec0-d9e8-11ed-bfff-7567e61aeee0,0xf42982d92bd5c6567970b2676e41b63e73e481689c622db176f8f83f9cfe1a65,0xef52d5c837583a52c1fd7fd32fec0ee74af68bd6,grant,Botanica crypto school: An educational course about the metaverses.,2023-04-13T10:47:00.492Z,2023-04-27T10:47:00.394Z,2892000,rejected,19009,"5,797,153","33,338","334,000","228,800","5,170,975",136
47f1c960-d9a6-11ed-bfff-7567e61aeee0,0xb39b0330a1bd070485228f5a8dbb1a3932dcb460ce4baf02582d50ff71b54fcb,0x8218a2445679e38f358e42f88fe2125c98440d59,poll,Parameters for buying back LAND using DAO funds (PT. C),2023-04-13T02:52:00.318Z,2023-04-18T02:52:00.317Z,500000,passed,19006,"5,343,696","116,386","692,000","17,300","4,353,205",114
cd5e1640-d9a5-11ed-bfff-7567e61aeee0,0x244f4d996a941867f5abe2faaa9e0b8625a75d4f25fdbf466104528295b8088d,0x8218a2445679e38f358e42f88fe2125c98440d59,poll,Parameters for buying back LAND using DAO funds (PT. B),2023-04-13T02:49:00.668Z,2023-04-18T02:49:00.666Z,500000,passed,19005,"5,795,396","105,197","656,000","16,200","4,853,205",101
c66846e0-d9a4-11ed-bfff-7567e61aeee0,0x69388a768605fc85aa8eed7622585405ad2b4722c7cea9d21e696dc0c59b55d9,0x8218a2445679e38f358e42f88fe2125c98440d59,poll,Parameters for buying back LAND using DAO funds (PT. A),2023-04-13T02:42:00.495Z,2023-04-18T02:42:00.493Z,500000,passed,19004,"5,847,925","104,166","882,000","17,000","4,353,205",103
04f1cd70-d8d6-11ed-bfff-7567e61aeee0,0x40baa47b0a3151ee424bf5ebef52ffe5701fd402d35e3e6f926f130c5997e515,0xea5fed1d0141f14de11249577921b08783d6a360,grant,Integrating Decentraland with Leading E-commerce Platforms,2023-04-12T02:02:00.591Z,2023-04-26T02:02:00.590Z,7200000,enacted,18984,"14,679,209","512,171","3,478,000","24,500","10,635,367",149
c5fe9500-d8a6-11ed-bfff-7567e61aeee0,0xc0d6a73a360b2a6526920eee6a7a468804133fe7692c09e4ec9f808a060bfe42,0xbb0a450e5429e24551adec8af21354c89986ea60,poi,"Add the location 102,86 to the Points of Interest",2023-04-11T20:23:00.632Z,2023-04-18T20:23:00.631Z,500000,enacted,18974,"2,228,752","4,328","34,000","16,600","2,169,922",112
0a46c310-d8a0-11ed-bfff-7567e61aeee0,0x14eb1eba9505a99fca9ca2d6a3c38d1edd8d51618232651c034f0660a6372cf7,0x73b0d3e4f7647736aad489a9cad98e1a1f7c3549,grant,Provide live and interactive streaming video content to Decentraland users.,2023-04-11T19:35:00.713Z,2023-04-25T19:35:00.712Z,3600000,rejected,18972,"5,460,373","58,000","268,000","244,500","4,855,450",142
c0e5dd50-d895-11ed-bfff-7567e61aeee0,0x6095191abe329882a7611f832ecfeee8c6fb1208585c7a49c89cfbb4de34a5b2,0x8b257b97c0e07e527b073b6513ba8ea659279b61,poll,District X: Contentious Leadership,2023-04-11T18:22:00.637Z,2023-04-16T18:22:00.636Z,500000,passed,18970,"5,411,240","66,246","224,000","247,500","4,780,460",127
75d936a0-d87b-11ed-bfff-7567e61aeee0,0x258310d28c35163893a525d184726698d39ce17f509271439fa17d1e44584dd1,0xcec20ad210c12f47742e4e2af5a87d13929eb7cd,grant,Ur-Hackathon 3.0,2023-04-11T15:13:00.810Z,2023-04-25T15:13:00.807Z,2000000,rejected,18969,"6,632,489","463,234","134,000","232,100","5,773,055",141
0db6e270-d7c2-11ed-bfff-7567e61aeee0,0xa1d798c1c7681d4e0c57e8f6a68f542b4f73e67abd0ad3bb1f9fc3a12df6ce92,0x017fbadca2dbc267bb046624f23831662a6fd718,grant,Butterfly Prawn Farm (BPF) Development and Expansion,2023-04-10T17:06:00.207Z,2023-04-24T17:06:00.205Z,6000000,rejected,18917,"7,747,339","28,635","194,000","39,800","7,462,290",201
92440c10-d6d3-11ed-bfff-7567e61aeee0,0x717fdfb313791e9c5bb1888a127f3427fd81485d6cca0ba91b405e91d64cf4d2,0x403fa2da716cc36df9eedbf9c6dd6a9b6b314326,poll,Connecting Decentraland with Ready Player Me,2023-04-09T12:39:00.873Z,2023-04-14T12:39:00.871Z,500000,rejected,18908,"5,307,187","15,236","296,000","241,100","4,590,713",189
2d4566b0-d5c5-11ed-bfff-7567e61aeee0,0x834b2627948d9b31bca10741602743af853d388023e1465ee74998e34227e31c,0x58754d9b3dbb4ddf5ac3502acb963743b15e6398,grant,DCL-Edit V3 Further Development,2023-04-08T04:23:00.315Z,2023-04-22T04:23:00.312Z,10800000,rejected,18900,"5,925,970","18,009","368,000","415,100","4,972,274",214
d3a11c10-d5a3-11ed-bfff-7567e61aeee0,0xdbd485384e1224a95cab8a5aa277a9a990edd1259339f6b1f83edd8cf7fc59ba,0xbc02db030361121dd43bbb2fcbcb4f9f98c1dc7d,poll,Starter (Beginner) Pack for 1st Time Users from our Talented Designers. Funded by DCL or Community.,2023-04-08T00:25:00.529Z,2023-04-13T00:25:00.528Z,500000,passed,18896,"2,337,427","5,453","38,000","114,400","2,110,682",165
26192940-d4ac-11ed-bfff-7567e61aeee0,0x04bae38c9434098db31948cd6c408d0df65e522d40f4611f359e4554fa7a918e,0x2ae9070b029d05d8e6516aec0475002c53595a9d,poll,Create a Verified Linked Wearables Registry,2023-04-06T18:52:00.700Z,2023-04-11T18:52:00.699Z,500000,passed,18884,"2,865,278","7,627","44,000","114,800","2,631,016",188
7a4dc360-d48c-11ed-b3d9-b11d80b080d6,0x5847107959cbd1e53e317a29e827f8965cdbdaa71949c0448eed57ef807267fe,0xad3d2c044735c16c985cd33e602d1fd8048d4b8f,grant,Decentraland-Kit Plugin Addon for Blender,2023-04-06T15:05:00.078Z,2023-04-20T15:05:00.076Z,2000000,rejected,18882,"9,053,344","13,863","146,000","330,500","8,469,788",211
9f2225f0-d3b5-11ed-9cb9-2563bc989482,0xd2a5e2991232c31d4049bde167644b898cbe4089aa1852bbee4032c4cf1a2afe,0x858343382132b9ab46c857a7d52fdbafc039f784,draft,Should Maserphaz be confirmed as a Substitute for the Revocations Committee?,2023-04-05T13:27:00.071Z,2023-04-12T13:27:00.070Z,1000000,passed,18867,"2,063,282","6,405","14,000","7,100","2,033,985",187
4448dac0-d3b5-11ed-9cb9-2563bc989482,0x44e150d640281e471759bf88af9434124de3893953247b683f1bb29df18468eb,0x858343382132b9ab46c857a7d52fdbafc039f784,draft,Should Serena Elis be confirmed as a Substitute for the Revocations Committee?,2023-04-05T13:25:00.652Z,2023-04-12T13:25:00.651Z,1000000,passed,18866,"2,598,135","6,466","24,000","8,400","2,557,507",162
2b396310-d3a1-11ed-9cb9-2563bc989482,0x79a04d5a6dbac84092f129f8fe2e967bbd1192beec6fb816b940aedd5c0c762b,0x111a5a1fac7cb02f9fb367f8f75912deaaf18c9a,grant,Metaverse Concerts and Events in Decentraland by Cryptic Entertainments,2023-04-05T11:01:00.673Z,2023-04-19T11:01:00.671Z,2000000,rejected,18863,"5,654,833","13,794","140,000","234,400","5,236,414",191
679b0f10-d36b-11ed-9cb9-2563bc989482,0x10e673f42bbedc0214ba3bb64a981b352553b2b760cb6343e5e1e770140545af,0xfe811afd3bccf3d4209c03c9744cee802fa675d7,poi,"Add the location -109,-6 to the Points of Interest",2023-04-05T04:36:00.153Z,2023-04-12T04:36:00.153Z,500000,rejected,18861,"3,589,899","58,563","138,000","232,700","3,143,337",163
20468f30-d321-11ed-9cb9-2563bc989482,0xaa884ce83e0b81d6c8493bbfe64bfb33625ae601e334beb94ee6b186c62d1ebd,0x858343382132b9ab46c857a7d52fdbafc039f784,draft,Should Maryana be confirmed as a member for the Revocations Committee?,2023-04-04T19:44:00.723Z,2023-04-11T19:44:00.723Z,1000000,passed,18855,"5,628,464","57,523","182,000","40,100","5,343,208",169
8a1bb800-d320-11ed-9cb9-2563bc989482,0x1718a5d6dc7e837fc8d750ec73732f1593855b5d8300cba2527ec90691cb5122,0x858343382132b9ab46c857a7d52fdbafc039f784,draft,Should DeadHeadJ be confirmed as a member for the Revocations Committee?,2023-04-04T19:40:00.784Z,2023-04-11T19:40:00.783Z,1000000,passed,18854,"4,016,312","51,831","126,000","20,300","3,813,029",145
f4a0cfe0-d31f-11ed-9cb9-2563bc989482,0xacf1d2b6c6bff3ab0018ecd219b76e12c4c6ab62cc7998f50d7a4ac42756281e,0x858343382132b9ab46c857a7d52fdbafc039f784,draft,Should Bay be confirmed as a member for the Revocations Committee?,2023-04-04T19:36:00.998Z,2023-04-11T19:36:00.998Z,1000000,passed,18853,"2,815,511","51,938","106,000","10,400","2,644,930",139
78e601e0-d31f-11ed-9cb9-2563bc989482,0x173983db48c7a6cb00044b97bebbf25a76bf37a8aa82941428d41dfcfbdc2959,0x858343382132b9ab46c857a7d52fdbafc039f784,draft,Should MetaDoge be confirmed as a member for the Revocations Committee?,2023-04-04T19:32:00.414Z,2023-04-11T19:32:00.413Z,1000000,passed,18852,"3,171,926","55,618","130,000","11,200","2,972,661",141
e5880650-d31e-11ed-9cb9-2563bc989482,0xed5ceae46e6f741a4392fc9736906c76192e5398a244ac0f4b071b988120df5e,0x858343382132b9ab46c857a7d52fdbafc039f784,draft,Should DAX be confirmed as a member for the Revocations Committee?,2023-04-04T19:28:00.173Z,2023-04-11T19:28:00.172Z,1000000,passed,18851,"4,304,627","14,829","78,000","224,200","3,974,990",145
a923aef0-d317-11ed-9cb9-2563bc989482,0x27747fb072f2d2401def73dde18f43d10134bc46ce00383645c9807a17316a5e,0xb89ba583541aeba63b8553d512af24d4b4aa1373,grant,[Resubmittion] Bridg3 Hackathon:  Advancing Decentraland's Educational Impact,2023-04-04T18:36:00.375Z,2023-04-18T18:36:00.374Z,2000000,rejected,18850,"5,718,488","76,328","224,000","231,100","5,157,740",161
774e5670-d315-11ed-9cb9-2563bc989482,0x66fb1f72bd880451c27371058c3b42e292bd2c69f99fbf9daefe9d7f28a8438d,0xdcae1cd1ce33dd96416cada0e4a583dbdb8cc9ae,grant,Decentraland News and Events Coverage for Spanish Audiences,2023-04-04T18:21:00.775Z,2023-04-18T18:21:00.774Z,2000000,rejected,18849,"6,150,018","34,172","146,000","236,500","5,704,141",165
f9573010-d22f-11ed-9cb9-2563bc989482,0xd26c361c33bc214402cd7cd62c536ea0dba569ae6b7bc265dd56fb6d44de5a7a,0x8ec394bc6a794e7ea0b4fb75b29dd6c563649d4c,poll,Should Decentraland Worlds be integrated with Places?,2023-04-03T14:58:00.689Z,2023-04-08T14:58:00.688Z,500000,rejected,18835,"10,722,851","251,736","3,880,000","235,800","6,329,770",207
0414e9e0-d1a2-11ed-9cb9-2563bc989482,0x5935e4975927dc7c9f24bc4aeff45e0a438dd2c641f4f0032a08b26e544e12dd,0xed0e0cb94f60f72ec94bef848f5df4cbd365af1d,grant,"Duel Arena Game Development -  2D & 3D Game with Crossover Data -86,47",2023-04-02T22:02:00.174Z,2023-04-16T22:02:00.173Z,4200000,enacted,18832,"11,327,179","51,771","212,000","353,500","10,615,067",220
9b270cc0-d042-11ed-9cb9-2563bc989482,0x5d44d82fe1261766adb4935d706217f6c302ceb42f7dcbb2265e4ce12294685a,0x86edb92e217605dbecf606548e48daaf1b817da1,grant,A Multi-Platform Entertainment Series Designed to Boost DCL Brand Awareness,2023-04-01T04:06:00.780Z,2023-04-15T04:06:00.779Z,8660000,enacted,18802,"19,969,705","2,235,827","5,234,000","383,500","11,961,071",302
79bb8700-cf11-11ed-8b08-0d4504ab75fe,0x87d1a62b6175395c9fd2eb31e69c0b672256974f826a7c1803ef58ac14113ee8,0xa8c7d5818a255a1856b31177e5c96e1d61c83991,grant,MetaFiends – viral attraction of new users to Decentraland.,2023-03-30T15:42:00.208Z,2023-04-13T15:42:00.207Z,10800000,rejected,18775,"6,954,895","76,004","304,000","362,700","6,118,652",229
a87fce90-cec9-11ed-8b08-0d4504ab75fe,0x8d6b5d877d867edd28ebe52ba3e804413ef11345c82bd13b12df7045a53c313f,0x41eb5f82af60873b3c14fedb898a1712f5c35366,grant,Long-Term Standard Wearables Production,2023-03-30T07:08:00.906Z,2023-04-13T07:08:00.905Z,3180000,rejected,18768,"5,208,606","19,531","158,000","253,000","4,686,479",233
3e4bd900-ce7f-11ed-8b08-0d4504ab75fe,0x52a171d9d60ed3cf62b6e66e991aa686a030a8d45c48c436569136ce34c2b914,0x41eb5f82af60873b3c14fedb898a1712f5c35366,poll,New Emotes Feature,2023-03-29T22:15:00.968Z,2023-04-03T22:15:00.966Z,500000,passed,18761,"2,889,251","4,289","134,000","16,800","2,733,395",153
c6768330-ce29-11ed-8b08-0d4504ab75fe,0xeab438f79926ef4fd73d8ef0ed15b94ed39503a4fc6b66f2a2ba1a608d0cc7ff,0x858343382132b9ab46c857a7d52fdbafc039f784,poll,Should Maserphaz be confirmed as part of the Revocations Committee?,2023-03-29T12:03:00.699Z,2023-04-03T12:03:00.699Z,500000,passed,18755,"1,051,266","2,124","2,000","6,000","1,040,556",131
7dad6510-ce29-11ed-8b08-0d4504ab75fe,0xdfc14521157146cc7c94cd8558a59c398afbbf45fa63dff197b54f8595cca84e,0x858343382132b9ab46c857a7d52fdbafc039f784,poll,Should Serena Elis be confirmed as part of the Revocations Committee?,2023-03-29T12:01:00.585Z,2023-04-03T12:01:00.584Z,500000,passed,18754,"1,909,338","46,070","218,000","17,300","1,627,166",124
e325d370-cd78-11ed-8b08-0d4504ab75fe,0xffce9cffe9fed6e518cb8ed1cd4451020c638194865c3c2e1601ad96c16fa344,0x858343382132b9ab46c857a7d52fdbafc039f784,poll,Should Maryana be confirmed as part of the Revocations Committee?,2023-03-28T14:57:00.903Z,2023-04-02T14:57:00.903Z,500000,passed,18739,"5,122,221","62,978","354,000","256,300","4,431,779",144
954ec350-cd78-11ed-8b08-0d4504ab75fe,0x68f71b2f09c69676578bc619a9c079881ab0a0b24f873e442c7b8564c27dcfe9,0x858343382132b9ab46c857a7d52fdbafc039f784,poll,Should DeadHeadJ  be confirmed as part of the Revocations Committee?,2023-03-28T14:55:00.309Z,2023-04-02T14:55:00.308Z,500000,passed,18738,"4,395,549","62,564","252,000","19,000","4,061,227",125
3a2890a0-cd78-11ed-8b08-0d4504ab75fe,0x0bad028c5465fd14e9ada5a4cc2d199682bc7aec14124f656fe3156ceffd929a,0x858343382132b9ab46c857a7d52fdbafc039f784,poll,Should Bay be confirmed as part of the Revocations Committee?,2023-03-28T14:52:00.386Z,2023-04-02T14:52:00.385Z,500000,passed,18737,"1,965,387","54,029","220,000","10,100","1,680,501",110
c15eef20-cd77-11ed-8b08-0d4504ab75fe,0x8dbbcc1eff9a72860e6d7de9dffdece42b30eca87a7f242b5f2f5054d5017e09,0x858343382132b9ab46c857a7d52fdbafc039f784,poll,Should MetaDoge be confirmed as part of the Revocations Committee?,2023-03-28T14:49:00.738Z,2023-04-02T14:49:00.737Z,500000,passed,18736,"3,206,542","47,335","94,000","7,400","3,057,069",106
63f77470-cd76-11ed-8b08-0d4504ab75fe,0xde58774285933e124c017337fcecbe015d5d3c7a202e26b32dbb51424c50eacc,0x858343382132b9ab46c857a7d52fdbafc039f784,poll,Should DAX be confirmed as part of the Revocations Committee?,2023-03-28T14:39:00.536Z,2023-04-02T14:39:00.534Z,500000,passed,18734,"4,293,805","13,486","160,000","219,600","3,889,431",101
9c6e3670-cc97-11ed-8b08-0d4504ab75fe,0x38108f3fbf76c8633d9bc257cd6408fb19958f690815ce413f1bd52ff2b9ac42,0x059d0025e4e1bb1a37f2c922e54b139bc1231ee0,poll,Creating an Organizational Chart for Decentraland,2023-03-27T12:05:00.495Z,2023-04-01T12:05:00.493Z,500000,rejected,18712,"3,735,683","7,410","66,000","234,900","3,407,841",128
a0ab8b20-cb5c-11ed-8b08-0d4504ab75fe,0x4e70c36b6eecf9b3e2b8b138550af3f2bf6046db4251ed01c7777c35dd5c7a8d,0x4ec0bcf5e3bd218381acf3c889919bc4ef12febd,grant,Scalability Upgrade for Decentraland: Implementing Rollup Solutions,2023-03-25T22:30:00.138Z,2023-04-08T22:30:00.134Z,7600000,rejected,18679,"6,934,692","103,268","250,000","256,400","6,290,724",213
85caa610-cb0c-11ed-8b08-0d4504ab75fe,0x2fc57a1c7efa9e37567566fe566398e76eed568a6fe96d8e1b903f929b834179,0x059d0025e4e1bb1a37f2c922e54b139bc1231ee0,poi,"Remove the location 10,52 from the Points of Interest",2023-03-25T12:56:00.305Z,2023-04-01T12:56:00.303Z,500000,enacted,18667,"5,528,876","46,455","158,000","249,600","5,056,559",169
aa7ad990-cb0b-11ed-8b08-0d4504ab75fe,0x15784be442ea4ae5352f5b13bea91517a433cd5b9bcddb0de59d8401f167502d,0x059d0025e4e1bb1a37f2c922e54b139bc1231ee0,poi,"Remove the location -4,37 from the Points of Interest",2023-03-25T12:50:00.361Z,2023-04-01T12:50:00.361Z,500000,enacted,18666,"5,647,194","45,791","276,000","250,400","5,056,549",147
1cdb06d0-cb03-11ed-8b08-0d4504ab75fe,0xa7e7b7511da0f4d9cbd662fe8f3561f79fc73b6c58d30504a75c05ba143c01ea,0x521b0fef9cdcf250abaf8e7bc798cbe13fa98692,poi,"Remove the location 26,9 from the Points of Interest",2023-03-25T11:49:00.781Z,2023-04-01T11:49:00.781Z,500000,enacted,18665,"6,380,678","48,940","232,000","255,100","5,811,808",138
e7b56cf0-ca73-11ed-8b08-0d4504ab75fe,0x1a923fef22588dc083b0d6d7f37924da10a8be44b8fd3464b1b0d1c3a5ead8bb,0xef50b5b77b9469fd171ee3a3fa375c303af51031,poll,Add multiple languages to Decentraland Documentation (docs.decentraland.org),2023-03-24T18:44:00.583Z,2023-03-29T18:44:00.583Z,500000,passed,18642,"4,289,692","163,836","386,000","332,800","3,304,767",133
6545d170-c9c8-11ed-a090-d91bdcb2a791,0x47d910eeefae3c05b90d7befc2f0d2d9b032672afff33d506e0850a5e470456b,0x153b2252eddcb3690ae6f5e9f38be13779e1364d,grant,DCL Gaming-focused Twitter and Blog Content,2023-03-23T22:16:00.807Z,2023-04-06T22:16:00.806Z,2000000,rejected,18615,"12,122,208","330,119","560,000","271,700","10,891,183",227
639b31c0-c8e3-11ed-a454-057e86adfb11,0x6cb7a0122bedc29219e53f9f62f8bdcf11057315cd2808b4a239cd2d3207c0e6,0x2e09a10eaace1ef3a66fbf6f1f782c8c0cb8c942,grant,[Resubmission] Dark Dungeons,2023-03-22T18:57:00.260Z,2023-04-05T18:57:00.260Z,3100000,enacted,18595,"10,735,310","14,895","160,000","351,500","10,115,667",238
b6ee62d0-c892-11ed-a454-057e86adfb11,0x864bfa0373e84e0f4d2b1581a36db9a8acff1c11803e479e350b29077bc578ee,0x76fb13f00cdbdd5eac8e2664cf14be791af87cb0,governance,Process for Establishing Formal Working Groups,2023-03-22T09:19:00.821Z,2023-04-05T09:19:00.820Z,6000000,passed,18580,"7,842,228","2,176,560","210,000","235,300","5,188,386",166
1e058810-c819-11ed-a454-057e86adfb11,0xcc3b9ff52c0e1e27225837a0cbd0dbd1f546db48b1ef84cbb35a4f65a5e07f17,0x0dd51fb6bcda54203056e9666299ab9cd453ef82,poll,Add a search bar tool to find places.,2023-03-21T18:49:00.177Z,2023-03-26T18:49:00.176Z,500000,passed,18574,"3,752,235","48,473","242,000","132,000","3,263,163",112
8f846090-c811-11ed-a454-057e86adfb11,0x3e83885b0258e6dc30a2851f6ae60acdcb6097f2519c3901c08e133ab50e728b,0x247e0896706bb09245549e476257a0a1129db418,poll,DAO Strategy and Roadmap,2023-03-21T17:55:00.617Z,2023-03-26T17:55:00.616Z,500000,passed,18570,"4,326,527","156,647","454,000","120,300","3,528,595",94
47aac310-c783-11ed-a85e-7ddcee7c678f,0xfb8ac636e1f5877f0f61c5b25e4dbba11c16aba5a86f42dcedfa3adf0f63aabd,0x9a739c2e212754c3d8432cb717dc9437e5b3dfae,grant,Continued Maintenance of Decentraland VR Cleint,2023-03-21T00:56:00.537Z,2023-04-04T00:56:00.535Z,3960000,enacted,18556,"6,195,489","146,242","430,000","356,200","5,170,114",172
69e7e570-c75b-11ed-a85e-7ddcee7c678f,0x6d70edc0289010b8f85e6b271ce34bc41d10f2462796045d26d9a76e67a5ce47,0x7a582b51f09bafbb8fa5d02fb1e033d80bcbbe7c,grant,Advice from experts to prevent false urban sprawl.,2023-03-20T20:11:00.111Z,2023-04-03T20:11:00.110Z,2640000,rejected,18541,"6,860,886","76,524","248,000","251,300","6,255,772",138
b20461d0-c648-11ed-a85e-7ddcee7c678f,0xe9e4ef35105d3ff87d263644f9d6d63f6f7f6a6d550098922ab51bf5ce68c894,0x8c322de9fce0522efb9b44c79b91844d3d96929d,grant,Landindex Metaverse Analytics - Free for Decentraland!,2023-03-19T11:25:00.493Z,2023-04-02T11:25:00.493Z,2400000,rejected,18515,"5,865,603","78,316","214,000","232,100","5,311,917",170
491ec560-c5d6-11ed-a85e-7ddcee7c678f,0xa61052a1a7319383e5318094980816ec2e10cf119c82381ead028f93ba5868a0,0x5a659a97dfbd423a8824d472c879135b7e6c2227,poi,"Add the location 5,-18 to the Points of Interest",2023-03-18T21:46:00.878Z,2023-03-25T21:46:00.877Z,500000,rejected,18511,"4,419,541","12,253","54,000","242,700","4,096,580",130
2b62be00-c4f0-11ed-a85e-7ddcee7c678f,0xef9a113accfc4a9f71f36cb6aacc303b149ef104b96798930cb885f18f26760b,0x247e0896706bb09245549e476257a0a1129db418,poll,Tender Support Squad,2023-03-17T18:18:00.744Z,2023-03-22T18:18:00.743Z,500000,rejected,18497,"2,622,714","10,824","58,000","238,900","2,298,915",135
4c8e0590-c4a4-11ed-b5a4-290560b83eb7,0xf75696e5fda470d459bf5c70c1b707a11ecdf3c4cadc72796880e04d50655e9c,0xb89ba583541aeba63b8553d512af24d4b4aa1373,grant,Virtual University Campus in Decentraland - Bridg3 Metaverse Hackathon,2023-03-17T09:15:00.641Z,2023-03-31T09:15:00.640Z,2000000,rejected,18480,"6,813,326","83,200","238,000","246,200","6,216,636",165
ade957c0-c389-11ed-b5a4-290560b83eb7,0xe9a7ba61aa0de989287b147b408171980c6a3997d6e6c203c3d5beec31f46cda,0x9de97e69a174d44686c97727431478bd4480f7e4,grant,"A Course on 'Business Opportunities in DecentraLand' at Harvard, Stanford & Hult",2023-03-15T23:32:00.405Z,2023-03-29T23:32:00.401Z,2000000,rejected,18459,"6,373,048","61,877","244,000","252,100","5,785,645",175
af7f5d50-c316-11ed-931d-5b5c5c595273,0xc49342a09a0905a1516acf3b2060cc930b8f435b534a7aaf08a0a12929d31e24,0x73faed854b453c70e7e4111da2ddbdf6b0e0aee3,grant,Awesome 3D animated creative framework to educate and excite new users,2023-03-15T09:49:00.941Z,2023-03-29T09:49:00.938Z,2000000,rejected,18449,"6,327,920","61,197","232,000","247,900","5,757,553",163
ea172cb0-c30a-11ed-931d-5b5c5c595273,0xb91ffde348d5fda167e611afe5e42447023a39f3a5257707326b86d995f2d38e,0x5881a5c69bfef940d1482ab846e93fd6398d7a0d,linked_wearables,Add AVANT GARDE - Genesis Pass & Portal NFT to the Linked Wearables Registry,2023-03-15T08:25:00.283Z,2023-03-22T08:25:00.283Z,4000000,rejected,18448,"4,165,958","14,856","34,000","225,800","3,877,159",113
c3ca13b0-c2ab-11ed-931d-5b5c5c595273,0xd81df4139e643402f78f2d20ca786e3c91efa34458e8f9cd239f24d501e533d8,0xf0480e7b09edb7229d4f7b3b25ef77429c5754cf,poll,Should the DAO limit the request of Grants to refund projects previously developed?,2023-03-14T21:04:00.836Z,2023-03-19T21:04:00.834Z,500000,rejected,18443,"6,666,140","61,266","1,470,000","26,100","5,101,710",109
644abde0-c29c-11ed-931d-5b5c5c595273,0x3537df8f9b35b0da8270b0dcdae3e45222db89bf897c612674d21f0439f48621,0xe17aeafd1d18b455232c92b77b03d042e1877e12,grant,PLAYVERSE SEASON 2 - ARCADE GAMES & EARN NFT's,2023-03-14T19:14:00.166Z,2023-03-28T19:14:00.164Z,2200000,rejected,18440,"6,549,754","58,985","216,000","245,800","5,998,169",128
14f39810-c289-11ed-931d-5b5c5c595273,0xdd438bbd8e2a9c22974f6f680ba29b6ced48f742b9ea8d91210dac34b7d0f49c,0x4f71e5f3cb3540c5a21e08e0744d786fb9e688ae,linked_wearables,Add Endstate to the Linked Wearables Registry,2023-03-14T16:55:00.617Z,2023-03-21T16:55:00.616Z,4000000,enacted,18435,"5,070,201","25,719","178,000","35,500","4,683,566",117
73b95760-c1d3-11ed-95a1-11f47a37eb17,0x68586d05532301ce896f26a3fc782a7fc00489afefe2eef844e3400e0eff0f47,0x0636211443e91468ee3657e1d7faede7059c4843,draft,Should Grant Request Proposals require at least 100 VP to submit?,2023-03-13T19:15:00.214Z,2023-03-20T19:15:00.212Z,1000000,passed,18421,"7,389,445","89,598","194,000","327,800","6,756,823",135
099d0f80-c13c-11ed-95a1-11f47a37eb17,0xf98871f18af37225f462c83fa60193e431b9377fe7085fbac7a895489b2f7123,0x2973c156d9e4019bcb7e65e371c4d2755bcb02e4,grant,Dragon City’s MVFW Asia District development,2023-03-13T01:11:00.184Z,2023-03-27T01:11:00.182Z,9116000,rejected,18409,"2,727,816","129,202","536,000","256,100","1,775,210",151
963864d0-c0e7-11ed-95a1-11f47a37eb17,0xc92e8c7d4e8d57d1fe96dbe06717447145f61281cc0c29863a715a5ac51c6200,0x247e0896706bb09245549e476257a0a1129db418,poll,Increase Voting Threshold for Modifying LAND or Estate Smart Contracts,2023-03-12T15:07:00.861Z,2023-03-17T15:07:00.860Z,500000,passed,18408,"1,876,834","48,543","244,000","22,700","1,558,154",126
57d7a630-be38-11ed-8c13-518b5c1940be,0x0485045d3b146e9abe04b2dc23c73d5d8710408271d214814432b0d9e708ef98,0x76fb13f00cdbdd5eac8e2664cf14be791af87cb0,poll,Formal Pathway for DAO Request for Information (RFI) from the Decentraland Foundation,2023-03-09T05:07:00.955Z,2023-03-14T05:07:00.953Z,500000,passed,18382,"869,533","49,486","316,000","36,400","456,290",188
e62c2260-bdd1-11ed-8c13-518b5c1940be,0xb4a5a716642273190400ac52278c9aaafda396740dc3b9f51cbe1e542e4bb132,0xd11a019a70986bd607cbc1c1f9ae221c78581f49,poll,Should the DAO Buy Back LAND?,2023-03-08T16:54:00.582Z,2023-03-13T16:54:00.580Z,500000,passed,18377,"14,404,029","4,473,582","2,318,000","257,600","7,320,045",196
561c24f0-bd03-11ed-8c13-518b5c1940be,0x2a77b686fd4886fd231f1c8e1f0a85937d197be65d13ba7ba0c7e9ff0b23ddbe,0xd11a019a70986bd607cbc1c1f9ae221c78581f49,poll,Should the DAO limit the max VP accounted in a vote from an address?,2023-03-07T16:15:00.559Z,2023-03-12T16:15:00.558Z,500000,passed,18354,"18,698,896","5,110,165","2,250,000","246,200","11,063,622",179
70d283c0-bcf4-11ed-8c13-518b5c1940be,0x0909d45a8eaba9ec779eee31ce8f8a1b919df0559f45619c58bb1e08cbc2fbb5,0x521b0fef9cdcf250abaf8e7bc798cbe13fa98692,poll,Limit votes to a percentage of the threshold,2023-03-07T14:29:00.924Z,2023-03-12T14:29:00.923Z,500000,rejected,18352,"18,885,804","5,117,442","2,278,000","258,900","11,200,722",158
40d3d1f0-bcf0-11ed-8c13-518b5c1940be,0xf4196119eb611ca22d80a696a36054b8d97f9082be58e1f6b9ec04d6465051d7,0x0636211443e91468ee3657e1d7faede7059c4843,poi,"Remove the location 49,-45 from the Points of Interest",2023-03-07T13:59:00.415Z,2023-03-14T13:59:00.414Z,500000,enacted,18349,"6,058,152","53,452","342,000","253,100","5,376,600",154
